Date,RegionName,ZHVIPerSqft_AllHomes
2011-06-30,24039,72.34626770019531
2011-07-31,24039,71.29154205322266
2011-08-31,24039,70.65665435791016
2011-09-30,24039,70.65665435791016
2011-10-31,24039,70.23655700683594
2011-11-30,24039,69.6006851196289
2011-12-31,24039,69.18215942382812
2012-01-31,24039,68.54581451416016
2012-02-29,24039,68.12921142578125
2012-03-31,24039,67.49293518066406
2012-04-30,24039,67.49293518066406
2012-05-31,24039,67.07864379882812
2012-06-30,24039,66.4429931640625
2012-07-31,24039,66.4429931640625
2012-08-31,24039,66.03140258789062
2012-09-30,24039,65.39694213867188
2012-10-31,24039,65.39694213867188
2012-11-30,24039,65.39694213867188
2012-12-31,24039,65.39694213867188
2013-01-31,24039,65.39694213867188
2013-02-28,24039,65.39694213867188
2013-03-31,24039,64.98843383789062
