Date,RegionName,ZHVIPerSqft_AllHomes
2010-12-31,55097,77.60991668701172
2011-01-31,55097,77.60991668701172
2011-02-28,55097,77.21061706542969
2011-03-31,55097,76.60551452636719
2011-04-30,55097,76.20591735839844
2011-05-31,55097,75.19763946533203
2011-06-30,55097,74.58592224121094
2011-07-31,55097,74.1861572265625
2011-08-31,55097,73.57148742675781
2011-09-30,55097,73.57148742675781
2011-10-31,55097,73.57148742675781
2011-11-30,55097,73.57148742675781
2011-12-31,55097,73.97119903564453
2012-01-31,55097,74.58592224121094
2012-02-29,55097,74.1861572265625
2012-03-31,55097,73.1718521118164
2012-04-30,55097,72.5544662475586
2012-05-31,55097,72.5544662475586
2012-06-30,55097,72.1551513671875
2012-07-31,55097,71.53531646728516
2012-08-31,55097,71.53531646728516
2012-09-30,55097,71.53531646728516
2012-10-31,55097,71.53531646728516
2012-11-30,55097,71.93437194824219
2012-12-31,55097,72.5544662475586
2013-01-31,55097,72.95394897460938
2013-02-28,55097,73.57148742675781
2013-03-31,55097,73.57148742675781
2013-04-30,55097,73.57148742675781
2013-05-31,55097,73.97119903564453
2013-06-30,55097,74.9857177734375
2013-07-31,55097,75.59739685058594
2013-08-31,55097,75.99711608886719
2013-09-30,55097,77.0050048828125
2013-10-31,55097,77.60991668701172
2013-11-30,55097,77.60991668701172
2013-12-31,55097,77.60991668701172
2014-01-31,55097,77.60991668701172
2014-02-28,55097,78.00904846191406
2014-03-31,55097,79.0089111328125
2014-04-30,55097,79.60623168945312
2014-05-31,55097,79.20793151855469
2014-06-30,55097,77.81234741210938
2014-07-31,55097,76.60551452636719
2014-08-31,55097,76.20591735839844
2014-09-30,55097,75.99711608886719
2014-10-31,55097,76.60551452636719
2014-11-30,55097,77.0050048828125
2014-12-31,55097,78.00904846191406
2015-01-31,55097,78.61026000976562
2015-02-28,55097,78.61026000976562
2015-03-31,55097,78.61026000976562
2015-04-30,55097,78.61026000976562
2015-05-31,55097,79.0089111328125
2015-06-30,55097,79.20793151855469
2015-07-31,55097,79.0089111328125
2015-08-31,55097,79.60623168945312
2015-09-30,55097,79.60623168945312
2015-10-31,55097,79.60623168945312
2015-11-30,55097,79.60623168945312
2015-12-31,55097,79.60623168945312
2016-01-31,55097,79.20793151855469
2016-02-29,55097,79.0089111328125
2016-03-31,55097,80.00428009033203
2016-04-30,55097,80.59754943847656
2016-05-31,55097,80.59754943847656
2016-06-30,55097,80.994873046875
2016-07-31,55097,81.58393859863281
2016-08-31,55097,81.58393859863281
2016-09-30,55097,81.58393859863281
2016-10-31,55097,81.58393859863281
2016-11-30,55097,81.98042297363281
2016-12-31,55097,82.96070861816406
2017-01-31,55097,83.54093170166016
2017-02-28,55097,83.54093170166016
2017-03-31,55097,83.54093170166016
2017-04-30,55097,83.93548583984375
2017-05-31,55097,84.51109313964844
2017-06-30,55097,84.51109313964844
2017-07-31,55097,84.51109313964844
2017-08-31,55097,84.90455627441406
2017-09-30,55097,85.86773681640625
2017-10-31,55097,86.433837890625
2017-11-30,55097,86.43383848667145
2017-12-31,55097,86.21221631765366
2018-01-31,55097,85.80509811639786
2018-02-28,55097,85.51961362361908
2018-03-31,55097,85.17582309246063
2018-04-30,55097,84.87775778770447
2018-05-31,55097,84.56378036737442
2018-06-30,55097,84.26913684606552
2018-07-31,55097,83.97244107723236
2018-08-31,55097,83.6855376958847
2018-09-30,55097,83.40082639455795
2018-10-31,55097,83.12217313051224
2018-11-30,55097,82.8467401266098
2018-12-31,55097,82.57566249370575
2019-01-31,55097,82.30776810646057
2019-02-28,55097,82.04328316450119
2019-03-31,55097,81.78162777423859
2019-04-30,55097,81.52271968126297
2019-05-31,55097,81.26621341705322
2019-06-30,55097,81.0119321346283
2019-07-31,55097,80.75960439443588
2019-08-31,55097,80.50904923677444
2019-09-30,55097,80.26003634929657
2019-10-31,55097,80.01238888502121
